Product_ID,Department,Product_Category,Price,Cost,Customer_Rating,Quantity_Sold,Inventory_Available,On_Promotion,Purchase_Method,Profit,Remaining_Inventory
F002335,Food,Frozen Foods,11.99,8.93,4.1,14,16,No,In-Store,42.84,2
H002336,Household,Paper Products,20.49,14.07,3.8,16,30,No,In-Store,102.71999999999997,14
F002337,Food,Canned Goods,1.79,1.47,4.1,31,52,No,Pickup,9.920000000000002,21
H002338,Household,Laundry,20.49,,4.3,9,21,No,Pickup,,12
H002339,Health & Beauty,Cosmetics,5.79,3.86,3.6,8,15,No,Online,15.440000000000001,7
F002340,Food,Beverages,12.99,10.63,4.7,38,66,No,In-Store,89.67999999999998,28
H002341,Household,Kitchen Supplies,4.99,3.34,4.5,18,44,No,Pickup,29.700000000000006,26
F002342,Food,Frozen Foods,10.99,8.43,4.0,15,29,No,In-Store,38.400000000000006,14
H002343,Household,Paper Products,4.99,3.41,3.7,8,12,No,Online,12.64,4
F002344,Food,Bakery,1.99,1.44,3.9,17,28,No,In-Store,9.350000000000001,11
H002345,Household,Home Decor,35.99,26.04,2.3,7,18,No,In-Store,69.65000000000002,11
H002346,Household,Cleaning Supplies,9.99,6.72,4.1,15,38,No,In-Store,49.050000000000004,23
H002348,Household,Home Decor,4.51,4.19,5.0,46,113,Yes,In-Store,14.719999999999972,67
H002349,Health & Beauty,Personal Care,7.36,6.88,4.4,16,57,Yes,Online,7.680000000000007,41
H002350,Household,Laundry,30.99,22.19,2.9,3,7,No,Online,26.39999999999999,4
H002351,Health & Beauty,Cosmetics,6.99,4.9,4.1,6,11,No,In-Store,12.54,5
F002352,Food,Snacks,10.79,8.24,4.1,5,8,No,In-Store,12.749999999999995,3
F002353,Food,Snacks,13.99,10.8,4.8,7,8,No,Pickup,22.33,1
F002354,Food,Meat,10.99,8.66,4.5,13,21,No,In-Store,30.29,8
F002355,Food,Frozen Foods,6.19,5.39,4.1,137,152,Yes,In-Store,109.6000000000001,15
F002356,Food,Dairy,7.99,5.96,4.0,42,46,No,Pickup,85.26,4
F002357,Food,Beverages,8.59,6.38,4.1,42,68,No,In-Store,92.82,26
F002358,Food,Meat,7.99,6.28,4.3,7,10,No,In-Store,11.969999999999999,3
F002359,Food,Bakery,12.99,9.65,4.9,29,51,No,In-Store,96.86,22
F002360,Food,Frozen Foods,3.22,2.85,5.0,65,114,Yes,In-Store,24.050000000000008,49
H002361,Household,Paper Products,15.43,14.28,2.8,8,10,Yes,In-Store,9.200000000000003,2
F002362,Food,Bakery,1.99,1.63,3.7,47,77,No,Pickup,16.920000000000005,30
H002363,Health & Beauty,Medications,30.21,27.97,3.9,6,22,Yes,Online,13.440000000000012,16
H002364,Household,Laundry,6.99,4.78,3.5,4,7,No,Pickup,8.84,3
F002365,Food,Canned Goods,6.99,5.58,3.8,8,10,No,In-Store,11.280000000000001,2
F002366,Food,Beverages,13.99,11.28,4.7,8,12,No,Pickup,21.680000000000007,4
F002367,Food,Beverages,11.99,8.79,4.1,18,32,No,Pickup,57.60000000000002,14
F002368,Food,Snacks,5.78,5.1,4.3,70,97,Yes,In-Store,47.600000000000044,27
E002369,Electronics/General,Toys,48.99,34.13,3.8,2,6,No,Online,29.72,4
H002370,Household,Cleaning Supplies,20.99,14.2,3.9,2,5,No,In-Store,13.579999999999998,3
F002371,Food,Frozen Foods,12.99,9.99,4.7,3,4,No,In-Store,9.0,1
F002372,Food,Canned Goods,6.99,5.28,4.0,18,21,No,In-Store,30.78,3
H002373,Household,Kitchen Supplies,18.99,13.1,4.2,14,37,No,In-Store,82.45999999999998,23
F002374,Food,Produce,3.99,3.08,5.0,57,85,No,In-Store,51.870000000000005,28
H002375,Health & Beauty,Personal Care,2.99,2.11,3.0,27,80,No,Online,23.76000000000001,53
H002376,Household,Kitchen Supplies,3.49,2.41,5.0,66,105,No,Pickup,71.28,39
F002377,Food,Produce,4.37,3.99,4.4,62,105,Yes,In-Store,23.559999999999995,43
F002378,Food,Dairy,6.99,5.28,4.1,29,54,No,Online,49.589999999999996,25
H002379,Household,Paper Products,15.99,10.76,2.4,6,11,No,In-Store,31.380000000000003,5
F002380,Food,Bakery,4.75,4.46,4.2,13,20,Yes,Pickup,3.7700000000000005,7
F002381,Food,Frozen Foods,11.99,9.22,3.8,13,20,No,In-Store,36.00999999999999,7
H002382,Health & Beauty,Medications,47.99,34.13,3.7,4,6,No,In-Store,55.44,2
F002383,Food,Meat,17.99,14.82,4.2,9,11,No,In-Store,28.529999999999983,2
H002384,Health & Beauty,Personal Care,2.79,1.89,5.0,20,72,No,Pickup,18.000000000000004,52
H002385,Household,Home Decor,20.99,14.71,3.2,2,3,No,Pickup,12.559999999999995,1
F002387,Food,Bakery,2.52,2.23,4.2,172,195,Yes,In-Store,49.88000000000001,23
F002388,Food,Frozen Foods,6.99,5.7,3.8,16,24,No,In-Store,20.64,8
H002389,Health & Beauty,Hair Care,9.49,6.51,4.1,2,6,No,Online,5.960000000000001,4
F002390,Food,Snacks,11.16,9.89,4.7,55,62,Yes,Pickup,69.84999999999998,7
F002391,Food,Produce,6.99,5.54,3.7,8,10,No,Online,11.600000000000001,2
F002392,Food,Dairy,8.29,6.43,4.5,4,6,No,Online,7.439999999999998,2
H002393,Household,Laundry,29.49,19.88,4.8,12,17,No,In-Store,115.32,5
E002394,Electronics/General,Office Supplies,19.99,13.36,5.0,2,4,No,Online,13.259999999999998,2
F002395,Food,Bakery,12.99,9.4,4.6,14,20,No,Pickup,50.26,6
F002396,Food,Snacks,7.59,6.18,4.0,40,79,No,In-Store,56.400000000000006,39
F002397,Food,Bakery,3.29,2.42,4.7,34,58,No,Pickup,29.580000000000005,24
H002398,Household,Home Decor,30.29,21.6,3.8,4,10,No,In-Store,34.75999999999999,6
F002399,Food,Dairy,5.99,4.61,5.0,36,62,No,In-Store,49.67999999999999,26
H002400,Household,Laundry,26.99,20.07,3.3,11,17,No,In-Store,76.11999999999998,6
F002402,Food,Canned Goods,6.99,5.75,4.9,30,56,No,In-Store,37.2,26
H002403,Household,Home Decor,5.99,4.12,3.3,14,27,No,In-Store,26.18,13
F002404,Food,Meat,17.99,13.75,4.1,8,13,No,Pickup,33.91999999999999,5
H002405,Household,Kitchen Supplies,5.43,5.16,3.4,25,50,Yes,Pickup,6.749999999999989,25
F002406,Food,Bakery,11.99,9.22,3.9,2,3,No,In-Store,5.539999999999999,1
E002407,Electronics/General,Toys,17.99,12.42,4.1,2,5,No,Pickup,11.139999999999997,3
F002408,Food,Dairy,14.99,12.41,5.0,26,51,No,Pickup,67.08,25
F002409,Food,Dairy,11.79,8.64,4.2,22,35,No,In-Store,69.29999999999997,13
F002411,Food,Snacks,11.99,8.58,3.5,1,2,No,In-Store,3.41,1
H002412,Household,Kitchen Supplies,6.99,5.16,4.6,41,79,No,In-Store,75.03,38
H002413,Household,Laundry,15.99,11.21,3.6,16,22,No,Online,76.47999999999999,6
F002414,Food,Frozen Foods,9.94,9.19,4.1,41,77,Yes,In-Store,30.75,36
H002415,Household,Kitchen Supplies,18.99,13.55,4.4,9,21,No,In-Store,48.95999999999998,12
H002416,Household,Home Decor,37.49,27.23,4.6,6,14,No,Pickup,61.56000000000001,8
F002417,Food,Frozen Foods,3.99,3.0,4.2,34,64,No,In-Store,33.66000000000001,30
F002418,Food,Dairy,17.99,13.33,,1,2,No,Online,4.659999999999998,1
F002419,Food,Canned Goods,3.99,3.09,4.7,44,51,No,In-Store,39.600000000000016,7
H002420,Household,Home Decor,29.79,22.69,4.3,3,8,No,Pickup,21.299999999999994,5
H002421,Health & Beauty,Hair Care,11.12,10.22,4.1,310,705,Yes,Online,278.99999999999955,395
F002423,Food,Dairy,5.99,4.99,3.8,3,4,No,In-Store,3.0,1
H002424,Health & Beauty,Personal Care,3.29,2.14,4.6,64,213,No,In-Store,73.6,149
F002425,Food,Beverages,11.19,10.05,4.0,11,20,Yes,In-Store,12.539999999999987,9
F002426,Food,Bakery,8.59,6.26,5.0,4,7,No,In-Store,9.32,3
H002427,Household,Cleaning Supplies,3.99,2.82,3.6,11,16,No,Pickup,12.870000000000005,5
H002428,Household,Paper Products,12.49,8.81,4.4,3,8,No,In-Store,11.04,5
E002429,Electronics/General,Electronics,82.29,55.68,4.9,1,2,No,Online,26.610000000000007,1
F002430,Food,Canned Goods,8.49,6.85,4.1,20,22,No,In-Store,32.80000000000001,2
H002431,Health & Beauty,Cosmetics,37.49,25.54,3.8,12,41,No,Online,143.40000000000003,29
H002432,Health & Beauty,Medications,42.99,29.52,3.7,2,4,No,In-Store,26.940000000000005,2
F002433,Food,Snacks,2.49,2.03,4.5,89,98,No,In-Store,40.94000000000003,9
H002434,Household,Cleaning Supplies,6.59,4.52,3.8,17,33,No,In-Store,35.190000000000005,16
F002435,Food,Canned Goods,1.99,1.47,4.8,192,235,No,Online,99.84,43
F002436,Food,Bakery,3.99,3.73,4.2,7,8,Yes,In-Store,1.8200000000000016,1
H002437,Household,Cleaning Supplies,7.49,5.68,2.9,15,32,No,Pickup,27.150000000000006,17
H002438,Health & Beauty,Medications,34.99,24.01,4.0,6,20,No,In-Store,65.88,14
H002439,Health & Beauty,Medications,25.49,16.73,4.0,20,49,No,Online,175.19999999999996,29
F002440,Food,Beverages,4.99,3.58,4.2,31,49,No,In-Store,43.71000000000001,18
F002441,Food,Bakery,7.99,6.64,3.4,15,28,No,In-Store,20.250000000000007,13
F002442,Food,Dairy,15.14,13.18,4.0,80,159,Yes,In-Store,156.80000000000007,79
F002443,Food,Beverages,3.99,3.16,3.6,39,66,No,Online,32.370000000000005,27
H002444,Household,Cleaning Supplies,23.49,17.94,4.8,13,27,No,In-Store,72.14999999999996,14
H002445,Household,Home Decor,32.53,28.71,2.5,12,18,Yes,In-Store,45.84,6
H002446,Household,Paper Products,5.52,4.84,3.4,46,66,Yes,Online,31.279999999999987,20
F002447,Food,Frozen Foods,8.99,6.66,4.5,10,11,No,In-Store,23.3,1
F002448,Food,Canned Goods,7.49,5.59,4.6,25,48,No,Pickup,47.50000000000001,23
H002449,Health & Beauty,Medications,18.99,11.95,5.0,11,22,No,In-Store,77.44,11
H002450,Household,Kitchen Supplies,16.89,14.75,4.5,106,153,Yes,Pickup,226.84000000000006,47
H002451,Household,Kitchen Supplies,4.99,3.57,4.7,9,12,No,In-Store,12.780000000000003,3
F002452,Food,Snacks,3.99,2.86,4.9,29,39,No,Online,32.77000000000001,10
H002453,Household,Cleaning Supplies,6.99,5.12,4.4,12,20,No,In-Store,22.44,8
H002454,Household,Paper Products,3.8,3.58,3.6,97,130,Yes,Online,21.339999999999975,33
F002455,Food,Bakery,10.95,9.67,4.1,35,43,Yes,In-Store,44.799999999999976,8
E002457,Electronics/General,Electronics,47.29,35.32,3.6,2,6,No,Online,23.939999999999998,4
F002458,Food,Produce,9.06,8.19,4.1,20,30,Yes,In-Store,17.40000000000002,10
F002459,Food,Beverages,1.66,1.5,4.6,26,41,Yes,Online,4.159999999999998,15
F002460,Food,Produce,5.37,4.94,3.5,53,100,Yes,Online,22.789999999999985,47
H002461,Household,Paper Products,17.99,13.12,3.4,10,28,No,In-Store,48.69999999999999,18
F002462,Food,Canned Goods,5.99,4.58,4.3,22,28,No,In-Store,31.020000000000003,6
F002463,Food,Snacks,11.99,8.66,4.5,33,38,No,In-Store,109.89,5
F002464,Food,Beverages,3.24,2.88,3.9,37,53,Yes,Online,13.320000000000011,16
F002465,Food,Canned Goods,5.99,4.56,4.1,33,49,No,In-Store,47.19000000000002,16
H002466,Health & Beauty,Medications,33.99,23.0,4.1,3,8,No,Online,32.970000000000006,5
H002467,Household,Kitchen Supplies,3.99,2.78,3.9,9,26,No,In-Store,10.890000000000004,17
F002468,Food,Produce,11.13,9.77,4.3,7,8,Yes,Pickup,9.520000000000008,1
H002469,Health & Beauty,Personal Care,10.99,7.15,4.2,3,8,No,Online,11.52,5
H002470,Household,Home Decor,5.99,4.38,4.4,20,26,No,Online,32.2,6
F002471,Food,Dairy,2.99,2.23,3.6,32,39,No,In-Store,24.320000000000007,7
F002472,Food,Canned Goods,7.99,6.35,5.0,15,18,No,Pickup,24.60000000000001,3
F002473,Food,Beverages,1.99,1.49,5.0,25,43,No,In-Store,12.5,18
F002474,Food,Frozen Foods,7.99,6.53,4.6,16,28,No,In-Store,23.36,12
F002475,Food,Produce,11.99,9.28,4.7,7,11,No,Pickup,18.970000000000006,4
H002476,Household,Home Decor,12.99,9.52,3.6,9,15,No,In-Store,31.230000000000004,6
F002477,Food,Dairy,10.99,8.72,4.0,32,46,No,Pickup,72.63999999999999,14
F002478,Food,Beverages,6.49,4.81,5.0,65,96,No,In-Store,109.20000000000005,31
F002479,Food,Beverages,5.77,5.3,5.0,23,34,Yes,Online,10.809999999999995,11
F002480,Food,Produce,7.97,7.14,4.5,29,34,Yes,In-Store,24.07,5
H002481,Household,Home Decor,24.99,17.33,4.3,6,12,No,Online,45.96,6
H002482,Household,Cleaning Supplies,12.27,11.35,4.4,31,55,Yes,In-Store,28.519999999999996,24
F002483,Food,Meat,13.49,10.69,5.0,5,7,No,In-Store,14.000000000000004,2
H002484,Household,Kitchen Supplies,6.49,4.9,3.7,15,38,No,In-Store,23.849999999999998,23
F002485,Food,Beverages,6.99,5.49,3.8,18,23,No,In-Store,27.0,5
F002486,Food,Canned Goods,2.99,2.28,5.0,20,35,No,Pickup,14.200000000000008,15
H002487,Household,Home Decor,34.99,24.39,4.1,3,6,No,In-Store,31.800000000000004,3
F002488,Food,Beverages,8.55,8.08,4.2,36,66,Yes,Pickup,16.920000000000023,30
F002489,Food,Snacks,14.99,11.37,4.0,13,22,No,In-Store,47.06000000000002,9
F002490,Food,Snacks,12.99,10.33,4.0,4,5,No,In-Store,10.64,1
F002491,Food,Canned Goods,7.99,5.8,4.6,39,55,No,In-Store,85.41000000000001,16
F002492,Food,Canned Goods,14.99,10.99,4.1,14,21,No,In-Store,56.0,7
H002493,Health & Beauty,Personal Care,11.99,8.45,4.6,32,75,No,In-Store,113.28000000000003,43
H002494,Household,Laundry,17.7,15.72,4.5,44,57,Yes,In-Store,87.11999999999995,13
H002495,Household,Kitchen Supplies,14.99,10.35,4.5,34,62,No,Online,157.76000000000002,28
H002496,Health & Beauty,Cosmetics,12.79,8.05,3.8,2,4,No,In-Store,9.479999999999997,2
H002497,Household,Cleaning Supplies,13.59,10.34,3.8,9,18,No,In-Store,29.25,9
H002498,Household,Home Decor,8.59,6.15,3.5,16,40,No,Pickup,39.03999999999999,24
E002499,Electronics/General,Office Supplies,47.99,35.4,4.6,1,2,No,Online,12.590000000000003,1
F002500,Food,Snacks,10.49,8.33,5.0,7,8,No,In-Store,15.120000000000001,1
F002501,Food,Dairy,17.99,12.85,4.3,3,4,No,In-Store,15.419999999999996,1
F002502,Food,Produce,1.82,1.6,4.5,69,102,Yes,In-Store,15.179999999999998,33
F002503,Food,Bakery,8.99,6.46,3.9,16,31,No,Online,40.480000000000004,15
F002504,Food,Produce,7.99,5.89,4.4,22,33,No,In-Store,46.20000000000001,11
H002505,Household,Kitchen Supplies,7.29,5.53,4.1,47,109,No,Online,82.71999999999998,62
F002506,Food,Frozen Foods,7.99,5.88,3.7,11,12,No,In-Store,23.210000000000004,1
F002508,Food,Dairy,3.03,2.86,3.9,35,46,Yes,Pickup,5.9499999999999975,11
E002509,Electronics/General,Office Supplies,50.99,35.04,4.0,7,30,No,Pickup,111.65000000000002,23
F002510,Food,Produce,4.44,4.12,4.2,49,86,Yes,In-Store,15.680000000000014,37
F002511,Food,Canned Goods,7.99,5.95,5.0,10,14,No,In-Store,20.4,4
F002512,Food,Canned Goods,5.99,4.58,4.1,15,28,No,In-Store,21.150000000000002,13
H002513,Health & Beauty,Personal Care,18.99,12.75,4.6,3,7,No,Online,18.719999999999995,4
H002514,Health & Beauty,Cosmetics,29.49,19.26,3.1,4,14,No,In-Store,40.91999999999999,10
F002515,Food,Snacks,14.99,11.36,4.4,9,10,No,In-Store,32.67000000000001,1
F002516,Food,Snacks,3.99,2.98,4.2,38,52,No,Pickup,38.38000000000001,14
E002517,Electronics/General,Seasonal,117.99,82.64,3.6,3,13,No,Online,106.04999999999998,10
F002519,Food,Beverages,13.79,10.35,4.3,41,62,No,Pickup,141.04,21
H002520,Household,Home Decor,16.99,11.35,5.0,18,36,No,In-Store,101.51999999999998,18
F002521,Food,Frozen Foods,13.99,10.19,4.1,4,5,No,In-Store,15.200000000000003,1
F002522,Food,Meat,7.29,5.82,4.4,12,17,No,In-Store,17.639999999999997,5
F002523,Food,Snacks,5.29,4.36,3.9,31,61,No,Pickup,28.82999999999999,30
F002524,Food,Beverages,5.46,4.88,5.0,369,694,Yes,In-Store,214.02000000000004,325
F002525,Food,Snacks,5.99,5.6,3.7,50,63,Yes,In-Store,19.50000000000003,13
F002526,Food,Dairy,13.01,11.33,3.6,112,129,Yes,Online,188.15999999999997,17
H002527,Household,Paper Products,6.99,5.24,5.0,46,90,No,In-Store,80.5,44
H002528,Health & Beauty,Hair Care,21.49,14.3,2.9,3,5,No,In-Store,21.569999999999993,2
F002529,Food,Meat,17.79,12.93,3.3,6,11,No,In-Store,29.159999999999997,5
F002530,Food,Canned Goods,14.99,11.14,4.0,24,27,No,In-Store,92.39999999999999,3
H002531,Household,Laundry,32.99,22.84,3.2,2,5,No,Online,20.300000000000004,3
H002532,Household,Laundry,29.99,21.2,4.0,6,11,No,In-Store,52.739999999999995,5
H002533,Health & Beauty,Personal Care,11.99,7.87,5.0,21,61,No,In-Store,86.52,40
F002535,Food,Canned Goods,3.99,3.3,3.7,52,81,No,Online,35.880000000000024,29
F002536,Food,Snacks,7.46,6.58,4.5,74,93,Yes,In-Store,65.11999999999999,19
H002537,Health & Beauty,Cosmetics,21.99,13.98,4.1,5,19,No,Pickup,40.04999999999999,14
F002538,Food,Meat,6.99,5.19,4.5,17,22,No,In-Store,30.599999999999998,5
H002539,Household,Home Decor,17.99,13.81,3.8,11,14,No,In-Store,45.979999999999976,3
H002540,Household,Cleaning Supplies,17.99,12.71,5.0,21,32,No,Pickup,110.87999999999995,11
E002541,Electronics/General,Toys,32.99,23.62,3.2,14,35,No,Pickup,131.18,21
F002542,Food,Canned Goods,1.18,1.07,4.7,58,110,Yes,In-Store,6.379999999999993,52
F002543,Food,Produce,11.49,9.17,4.1,13,23,No,In-Store,30.160000000000004,10
H002544,Household,Kitchen Supplies,23.99,16.32,4.5,3,4,No,In-Store,23.009999999999994,1
F002546,Food,Meat,2.99,2.32,4.7,22,37,No,In-Store,14.740000000000009,15
E002547,Electronics/General,Electronics,64.99,47.55,,5,10,No,Online,87.19999999999999,5
H002548,Household,Cleaning Supplies,6.49,4.59,3.5,6,11,No,Online,11.400000000000002,5
F002549,Food,Produce,1.49,1.64,3.8,218,317,Yes,Pickup,-32.69999999999998,99
H002550,Health & Beauty,Hair Care,2.79,1.94,4.9,25,88,No,Online,21.250000000000004,63
H002551,Health & Beauty,Medications,34.29,23.79,4.4,1,2,No,Online,10.5,1
H002552,Household,Kitchen Supplies,3.9,3.57,3.5,101,242,Yes,In-Store,33.330000000000005,141
F002553,Food,Beverages,4.99,3.93,4.2,7,8,No,In-Store,7.42,1
H002554,Household,Laundry,19.49,13.87,4.0,3,8,No,In-Store,16.86,5
H002555,Health & Beauty,Cosmetics,27.79,19.47,3.4,6,19,No,In-Store,49.92,13
F002556,Food,Meat,13.99,11.41,4.1,6,10,No,In-Store,15.48,4
F002557,Food,Bakery,2.44,2.24,4.0,41,52,Yes,In-Store,8.199999999999989,11
F002558,Food,Dairy,3.99,3.01,4.2,26,44,No,Pickup,25.48000000000001,18
H002560,Household,Cleaning Supplies,11.01,9.93,3.5,14,32,Yes,Online,15.120000000000001,18
H002561,Health & Beauty,Medications,29.99,20.3,4.7,1,2,No,Online,9.689999999999998,1
F002562,Food,Beverages,3.99,2.9,3.8,26,44,No,In-Store,28.340000000000007,18
F002563,Food,Produce,10.99,8.14,4.9,9,17,No,Online,25.65,8
F002564,Food,Snacks,12.99,9.41,4.2,12,18,No,In-Store,42.96,6
F002565,Food,Bakery,5.82,5.42,4.7,53,81,Yes,In-Store,21.200000000000017,28
F002566,Food,Meat,13.17,14.2,3.7,78,128,Yes,Pickup,-80.33999999999995,50
H002567,Health & Beauty,Medications,10.29,6.74,4.1,17,56,No,Pickup,60.34999999999998,39
F002568,Food,Bakery,8.59,6.66,4.8,25,45,No,In-Store,48.24999999999999,20
F002569,Food,Dairy,11.46,10.91,4.7,70,105,Yes,Pickup,38.50000000000005,35
E002570,Electronics/General,Electronics,140.99,95.15,5.0,2,9,No,Pickup,91.68,7
F002571,Food,Beverages,13.99,10.85,3.9,11,13,No,In-Store,34.540000000000006,2
H002572,Health & Beauty,Medications,40.99,29.23,4.0,7,22,No,In-Store,82.32000000000001,15
F002573,Food,Snacks,6.79,6.26,4.8,8,14,Yes,In-Store,4.240000000000002,6
H002574,Health & Beauty,Personal Care,19.99,13.04,3.8,2,4,No,Pickup,13.899999999999999,2
H002575,Household,Kitchen Supplies,8.93,8.01,4.0,22,60,Yes,Online,20.24,38
F002577,Food,Canned Goods,6.99,5.64,3.7,32,63,No,In-Store,43.20000000000002,31
F002578,Food,Meat,9.49,7.24,4.1,49,73,No,In-Store,110.25,24
H002579,Health & Beauty,Cosmetics,11.99,8.12,4.3,1,2,No,Online,3.870000000000001,1
F002580,Food,Produce,12.99,10.55,4.3,8,11,No,In-Store,19.519999999999996,3
E002581,Electronics/General,Toys,52.97,50.06,3.4,15,58,Yes,Online,43.64999999999995,43
F002582,Food,Bakery,10.99,8.09,3.8,12,15,No,Online,34.800000000000004,3
H002583,Household,Cleaning Supplies,13.49,9.22,3.7,26,53,No,Online,111.01999999999998,27
F002584,Food,Produce,1.99,1.54,4.3,97,132,No,In-Store,43.65,35
H002585,Health & Beauty,Cosmetics,28.59,19.95,4.1,1,2,No,Pickup,8.64,1
F002586,Food,Bakery,7.79,6.22,4.5,7,9,No,In-Store,10.990000000000002,2
F002587,Food,Canned Goods,6.99,5.29,5.0,27,39,No,Online,45.900000000000006,12
H002588,Household,Laundry,4.99,3.42,4.6,11,17,No,In-Store,17.270000000000003,6
F002589,Food,Snacks,10.99,9.62,4.1,10,17,Yes,In-Store,13.70000000000001,7
F002590,Food,Bakery,9.99,7.61,3.9,5,7,No,In-Store,11.899999999999999,2
F002591,Food,Canned Goods,1.48,1.64,3.9,43,79,Yes,In-Store,-6.879999999999996,36
F002592,Food,Meat,9.99,,5.0,14,21,No,In-Store,,7
F002593,Food,Snacks,1.64,1.49,4.2,170,227,Yes,In-Store,25.499999999999986,57
H002594,Health & Beauty,Cosmetics,20.99,13.9,2.7,17,27,No,In-Store,120.52999999999997,10
F002595,Food,Produce,7.99,5.97,4.1,144,223,No,Pickup,290.88000000000005,79
F002596,Food,Frozen Foods,7.19,6.6,4.0,13,25,Yes,Pickup,7.67000000000001,12
H002597,Household,Kitchen Supplies,12.99,9.18,4.4,11,24,No,Online,41.910000000000004,13
F002598,Food,Bakery,12.49,10.1,4.4,19,25,No,In-Store,45.41000000000001,6
E002599,Electronics/General,Electronics,71.99,51.78,5.0,1,2,No,In-Store,20.209999999999994,1
F002600,Food,Frozen Foods,3.29,2.55,4.7,22,37,No,Pickup,16.280000000000005,15
F002601,Food,Canned Goods,12.99,9.91,4.1,12,19,No,In-Store,36.96,7
H002602,Health & Beauty,Personal Care,12.49,8.41,4.3,4,8,No,Pickup,16.32,4
F002603,Food,Bakery,5.66,6.54,3.8,25,34,Yes,In-Store,-21.999999999999996,9
H002604,Health & Beauty,Hair Care,4.99,3.16,3.9,15,32,No,Pickup,27.450000000000003,17
F002605,Food,Bakery,5.99,4.67,5.0,51,86,No,In-Store,67.32000000000002,35
H002606,Health & Beauty,Medications,43.99,27.9,3.2,2,3,No,In-Store,32.18000000000001,1
E002607,Electronics/General,Seasonal,73.99,50.05,3.1,1,4,No,In-Store,23.939999999999998,3
F002608,Food,Meat,15.16,14.16,4.1,32,37,Yes,In-Store,32.0,5
H002609,Health & Beauty,Hair Care,6.99,4.6,4.1,6,16,No,Online,14.340000000000003,10
H002610,Health & Beauty,Cosmetics,30.99,20.11,3.6,2,7,No,In-Store,21.759999999999998,5
F002611,Food,Frozen Foods,3.34,3.05,4.3,22,24,Yes,In-Store,6.380000000000001,2
F002612,Food,Bakery,6.59,5.31,4.3,6,9,No,Online,7.6800000000000015,3
F002613,Food,Dairy,12.99,9.69,3.7,22,40,No,In-Store,72.60000000000002,18
H002614,Household,Kitchen Supplies,21.99,14.96,4.2,7,15,No,Online,49.20999999999998,8
F002615,Food,Beverages,13.99,10.32,4.2,15,29,No,In-Store,55.05,14
F002616,Food,Frozen Foods,9.29,7.71,5.0,3,4,No,In-Store,4.7399999999999975,1
E002617,Electronics/General,Office Supplies,38.99,26.25,3.2,6,14,No,Online,76.44000000000001,8
F002620,Food,Bakery,10.99,8.13,3.8,9,11,No,In-Store,25.739999999999995,2
F002621,Food,Canned Goods,9.99,7.45,3.5,19,24,No,Online,48.26,5
H002622,Health & Beauty,Cosmetics,17.99,12.19,4.5,5,12,No,In-Store,28.999999999999993,7
F002623,Food,Produce,2.99,2.22,4.3,46,72,No,In-Store,35.42,26
H002624,Health & Beauty,Hair Care,13.99,9.6,4.6,58,215,No,Online,254.62000000000003,157
H002625,Health & Beauty,Medications,39.99,28.55,4.0,5,11,No,Pickup,57.2,6
F002627,Food,Produce,8.51,8.07,5.0,51,83,Yes,In-Store,22.439999999999976,32
F002628,Food,Meat,17.99,14.73,3.6,4,7,No,In-Store,13.039999999999992,3
F002629,Food,Snacks,1.99,1.44,4.4,17,32,No,In-Store,9.350000000000001,15
H002630,Household,Laundry,24.79,17.21,3.3,2,3,No,Online,15.159999999999997,1
F002631,Food,Bakery,4.29,3.24,4.3,26,36,No,In-Store,27.299999999999997,10
H002632,Health & Beauty,Cosmetics,40.99,28.26,4.5,10,29,No,In-Store,127.30000000000001,19
F002633,Food,Dairy,2.99,2.37,4.2,173,249,No,In-Store,107.26000000000002,76
F002634,Food,Canned Goods,4.98,4.67,4.5,78,131,Yes,In-Store,24.18000000000004,53
